,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
721,0,1001,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM350857.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350857/suppl/GSM350857.CEL.gz,GSM350857,GSE13929
722,0,1002,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350857.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350857/suppl/GSM350857.CEL.gz,GSM350857,GSE14106
723,0,1003,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM350858.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350858/suppl/GSM350858.CEL.gz,GSM350858,GSE13929
724,0,1004,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350858.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350858/suppl/GSM350858.CEL.gz,GSM350858,GSE14106
725,0,1005,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM350859.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350859/suppl/GSM350859.CEL.gz,GSM350859,GSE13929
726,0,1006,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350859.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350859/suppl/GSM350859.CEL.gz,GSM350859,GSE14106
727,0,1007,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM350860.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350860/suppl/GSM350860.CEL.gz,GSM350860,GSE13929
728,0,1008,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350860.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350860/suppl/GSM350860.CEL.gz,GSM350860,GSE14106
729,0,1009,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350861.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350861/suppl/GSM350861.CEL.gz,GSM350861,GSE13930
730,0,1010,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350861.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350861/suppl/GSM350861.CEL.gz,GSM350861,GSE14106
731,0,1011,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350862.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350862/suppl/GSM350862.CEL.gz,GSM350862,GSE13930
732,0,1012,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350862.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350862/suppl/GSM350862.CEL.gz,GSM350862,GSE14106
733,0,1013,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350863.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350863/suppl/GSM350863.CEL.gz,GSM350863,GSE13930
734,0,1014,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350863.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350863/suppl/GSM350863.CEL.gz,GSM350863,GSE14106
735,0,1015,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350864.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350864/suppl/GSM350864.CEL.gz,GSM350864,GSE13930
736,0,1016,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350864.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350864/suppl/GSM350864.CEL.gz,GSM350864,GSE14106
737,0,1017,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350865.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350865/suppl/GSM350865.CEL.gz,GSM350865,GSE13930
738,0,1018,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350865.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350865/suppl/GSM350865.CEL.gz,GSM350865,GSE14106
739,0,1019,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350866.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350866/suppl/GSM350866.CEL.gz,GSM350866,GSE13930
740,0,1020,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350866.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350866/suppl/GSM350866.CEL.gz,GSM350866,GSE14106
741,0,1021,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350867.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350867/suppl/GSM350867.CEL.gz,GSM350867,GSE13930
742,0,1022,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350867.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350867/suppl/GSM350867.CEL.gz,GSM350867,GSE14106
743,0,1023,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350868.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350868/suppl/GSM350868.CEL.gz,GSM350868,GSE13930
744,0,1024,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350868.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350868/suppl/GSM350868.CEL.gz,GSM350868,GSE14106
745,0,1025,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13930/GSE13930_GSM350869.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350869/suppl/GSM350869.CEL.gz,GSM350869,GSE13930
746,0,1026,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM350869.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM350nnn/GSM350869/suppl/GSM350869.CEL.gz,GSM350869,GSE14106
747,0,1027,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426497.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426497/suppl/GSM426497.CEL.gz,GSM426497,GSE13929
748,0,1028,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426497.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426497/suppl/GSM426497.CEL.gz,GSM426497,GSE14106
749,0,1029,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426498.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426498/suppl/GSM426498.CEL.gz,GSM426498,GSE13929
750,0,1030,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426498.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426498/suppl/GSM426498.CEL.gz,GSM426498,GSE14106
751,0,1031,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426499.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426499/suppl/GSM426499.CEL.gz,GSM426499,GSE13929
752,0,1032,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426499.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426499/suppl/GSM426499.CEL.gz,GSM426499,GSE14106
753,0,1033,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE13929/GSE13929_GSM426500.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426500/suppl/GSM426500.CEL.gz,GSM426500,GSE13929
754,0,1034,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE14106/GSE14106_GSM426500.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM426nnn/GSM426500/suppl/GSM426500.CEL.gz,GSM426500,GSE14106
