,ReturnCode,RowId,SampleCEL,SampleFile,SampleId,SeriesId
697,0,801,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157359.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157359/suppl/GSM157359.CEL.gz,GSM157359,GSE6829
698,0,802,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157360.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157360/suppl/GSM157360.CEL.gz,GSM157360,GSE6829
699,0,803,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157361.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157361/suppl/GSM157361.CEL.gz,GSM157361,GSE6829
700,0,804,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157362.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157362/suppl/GSM157362.CEL.gz,GSM157362,GSE6829
701,0,805,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157363.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157363/suppl/GSM157363.CEL.gz,GSM157363,GSE6829
702,0,806,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6829/GSE6829_GSM157364.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157364/suppl/GSM157364.CEL.gz,GSM157364,GSE6829
703,0,807,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157365.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157365/suppl/GSM157365.CEL.gz,GSM157365,GSE6830
704,0,808,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157366.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157366/suppl/GSM157366.CEL.gz,GSM157366,GSE6830
705,0,809,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157367.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157367/suppl/GSM157367.CEL.gz,GSM157367,GSE6830
706,0,810,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157368.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157368/suppl/GSM157368.CEL.gz,GSM157368,GSE6830
707,0,811,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157369.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157369/suppl/GSM157369.CEL.gz,GSM157369,GSE6830
708,0,812,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157370.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157370/suppl/GSM157370.CEL.gz,GSM157370,GSE6830
709,0,813,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157371.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157371/suppl/GSM157371.CEL.gz,GSM157371,GSE6830
710,0,814,/nv/hswarm1/schockalingam6/scratch/microarrays/GSE6830/GSE6830_GSM157372.cel.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM157nnn/GSM157372/suppl/GSM157372.CEL.gz,GSM157372,GSE6830
