FileId,Accepted,QCNotes
E-MEXP-1400_8,Y,NA
E-MEXP-1400_9,Y,NA
E-MEXP-1468_1,Y,NA
E-MEXP-1468_10,Y,NA
E-MEXP-1468_11,Y,NA
E-MEXP-1468_12,Y,NA
E-MEXP-1468_2,Y,NA
E-MEXP-1468_3,Y,NA
E-MEXP-1468_4,Y,NA
E-MEXP-1468_5,Y,NA
E-MEXP-1468_6,Y,NA
E-MEXP-1468_7,Y,NA
E-MEXP-1468_8,Y,NA
E-MEXP-1468_9,Y,NA
E-MEXP-1608_1,Y,NA
E-MEXP-1608_2,Y,NA
E-MEXP-1608_3,Y,NA
E-MEXP-1608_4,Y,NA
E-MEXP-1608_5,Y,NA
E-MEXP-1608_6,Y,NA
E-MEXP-1608_7,Y,NA
E-MEXP-1608_8,Y,NA
E-MEXP-1608_9,Y,NA
E-MEXP-1703_1,Y,NA
E-MEXP-1703_10,Y,NA
E-MEXP-1703_11,Y,NA
E-MEXP-1703_12,Y,NA
E-MEXP-1703_2,Y,NA
E-MEXP-1703_3,Y,NA
E-MEXP-1703_4,Y,NA
E-MEXP-1703_5,Y,NA
E-MEXP-1703_6,Y,NA
E-MEXP-1703_7,Y,NA
E-MEXP-1703_8,Y,NA
E-MEXP-1703_9,Y,NA
E-MEXP-1784_1,Y,NA
E-MEXP-1784_10,Y,NA
E-MEXP-1784_11,Y,NA
E-MEXP-1784_12,Y,NA
E-MEXP-1784_13,Y,NA
E-MEXP-1784_14,Y,NA
E-MEXP-1784_15,Y,NA
E-MEXP-1784_16,Y,NA
E-MEXP-1784_17,Y,NA
E-MEXP-1784_18,Y,NA
E-MEXP-1784_2,Y,NA
E-MEXP-1784_3,Y,NA
E-MEXP-1784_4,Y,NA
E-MEXP-1784_5,Y,NA
E-MEXP-1784_6,Y,NA
E-MEXP-1784_7,Y,NA
E-MEXP-1784_8,Y,NA
E-MEXP-1784_9,Y,NA
E-MEXP-1948_1,Y,NA
E-MEXP-1948_2,Y,NA
E-MEXP-1948_3,Y,NA
E-MEXP-1948_4,Y,NA
E-MEXP-1948_5,Y,NA
E-MEXP-1948_6,Y,NA
E-MEXP-1957_1,Y,NA
E-MEXP-1957_10,Y,NA
E-MEXP-1957_11,Y,NA
E-MEXP-1957_12,Y,NA
E-MEXP-1957_13,Y,NA
E-MEXP-1957_14,Y,NA
E-MEXP-1957_15,Y,NA
E-MEXP-1957_16,Y,NA
E-MEXP-1957_17,Y,NA
E-MEXP-1957_18,Y,NA
E-MEXP-1957_19,Y,NA
E-MEXP-1957_2,Y,NA
E-MEXP-1957_20,Y,NA
E-MEXP-1957_21,Y,NA
E-MEXP-1957_22,Y,NA
E-MEXP-1957_23,Y,NA
E-MEXP-1957_24,Y,NA
E-MEXP-1957_25,Y,NA
E-MEXP-1957_26,Y,NA
E-MEXP-1957_27,Y,NA
E-MEXP-1957_28,Y,NA
E-MEXP-1957_29,Y,NA
E-MEXP-1957_3,Y,NA
E-MEXP-1957_30,Y,NA
E-MEXP-1957_31,Y,NA
E-MEXP-1957_32,Y,NA
E-MEXP-1957_33,Y,NA
E-MEXP-1957_34,Y,NA
E-MEXP-1957_35,Y,NA
E-MEXP-1957_36,Y,NA
E-MEXP-1957_4,Y,NA
E-MEXP-1957_5,Y,NA
E-MEXP-1957_6,Y,NA
E-MEXP-1957_7,Y,NA
E-MEXP-1957_8,Y,NA
E-MEXP-1957_9,Y,NA
E-MEXP-2182_1,Y,NA
E-MEXP-2182_2,Y,NA
E-MEXP-2182_3,N,Automatic QC Rejection
E-MEXP-2182_4,Y,Manual Acceptance
E-MEXP-2182_5,Y,NA
E-MEXP-2182_6,Y,Manual Acceptance
E-MEXP-2182_7,Y,NA
E-MEXP-2182_8,Y,NA
E-MEXP-2229_1,Y,NA
E-MEXP-2229_10,Y,NA
E-MEXP-2229_11,Y,NA
E-MEXP-2229_12,Y,NA
E-MEXP-2229_2,Y,NA
E-MEXP-2229_3,Y,NA
E-MEXP-2229_4,Y,NA
E-MEXP-2229_5,Y,NA
E-MEXP-2229_6,Y,NA
E-MEXP-2229_7,Y,NA
E-MEXP-2229_8,Y,NA
E-MEXP-2229_9,Y,NA
E-MEXP-2377_1,Y,NA
E-MEXP-2377_10,Y,NA
E-MEXP-2377_11,Y,NA
E-MEXP-2377_12,Y,NA
E-MEXP-2377_13,Y,NA
E-MEXP-2377_14,Y,NA
E-MEXP-2377_15,Y,NA
E-MEXP-2377_16,Y,NA
E-MEXP-2377_17,Y,NA
E-MEXP-2377_18,Y,NA
E-MEXP-2377_2,Y,NA
E-MEXP-2377_3,Y,NA
E-MEXP-2377_4,Y,NA
E-MEXP-2377_5,Y,NA
E-MEXP-2377_6,Y,NA
E-MEXP-2377_7,Y,NA
E-MEXP-2377_8,Y,NA
E-MEXP-2377_9,Y,NA
E-MEXP-2378_1,Y,NA
E-MEXP-2378_10,Y,NA
E-MEXP-2378_11,Y,NA
E-MEXP-2378_12,Y,NA
E-MEXP-2378_13,Y,NA
E-MEXP-2378_14,Y,NA
E-MEXP-2378_15,Y,NA
E-MEXP-2378_16,Y,NA
E-MEXP-2378_17,Y,NA
E-MEXP-2378_18,Y,NA
E-MEXP-2378_2,Y,NA
E-MEXP-2378_3,Y,NA
E-MEXP-2378_4,Y,NA
E-MEXP-2378_5,Y,NA
E-MEXP-2378_6,Y,NA
E-MEXP-2378_7,Y,NA
E-MEXP-2378_8,Y,NA
E-MEXP-2378_9,Y,NA
E-MEXP-2435_1,Y,NA
E-MEXP-2435_10,Y,NA
E-MEXP-2435_11,Y,NA
E-MEXP-2435_12,Y,NA
E-MEXP-2435_13,Y,NA
E-MEXP-2435_14,Y,NA
E-MEXP-2435_15,Y,NA
E-MEXP-2435_16,Y,NA
E-MEXP-2435_17,Y,NA
E-MEXP-2435_18,Y,NA
E-MEXP-2435_19,Y,NA
E-MEXP-2435_2,Y,NA
E-MEXP-2435_20,Y,NA
E-MEXP-2435_21,Y,NA
E-MEXP-2435_22,Y,NA
E-MEXP-2435_23,Y,NA
E-MEXP-2435_24,N,Automatic QC Rejection
E-MEXP-2435_25,Y,NA
E-MEXP-2435_26,Y,NA
E-MEXP-2435_27,Y,NA
E-MEXP-2435_28,Y,NA
E-MEXP-2435_29,Y,NA
E-MEXP-2435_3,Y,NA
E-MEXP-2435_30,Y,NA
E-MEXP-2435_31,Y,NA
E-MEXP-2435_32,Y,NA
E-MEXP-2435_33,Y,NA
E-MEXP-2435_34,Y,NA
E-MEXP-2435_35,Y,NA
E-MEXP-2435_36,Y,NA
E-MEXP-2435_37,Y,NA
E-MEXP-2435_38,Y,NA
E-MEXP-2435_39,Y,NA
E-MEXP-2435_4,Y,NA
E-MEXP-2435_5,Y,NA
E-MEXP-2435_6,Y,NA
E-MEXP-2435_7,Y,NA
E-MEXP-2435_8,Y,NA
E-MEXP-2435_9,Y,NA
E-MEXP-2472_13,N,Corrupt/Missing CEL
E-MEXP-2472_14,Y,NA
E-MEXP-2472_15,Y,NA
E-MEXP-2472_16,N,Corrupt/Missing CEL
E-MEXP-2472_17,N,Corrupt/Missing CEL
E-MEXP-2472_18,Y,NA
E-MEXP-2472_19,N,Corrupt/Missing CEL
E-MEXP-2472_20,Y,NA
E-MEXP-2472_21,Y,NA
E-MEXP-2472_22,N,Corrupt/Missing CEL
E-MEXP-2472_23,N,Corrupt/Missing CEL
E-MEXP-2472_24,Y,NA
E-MEXP-2494_1,Y,NA
E-MEXP-2494_2,Y,NA
E-MEXP-2494_3,Y,NA
E-MEXP-2494_4,Y,NA
E-MEXP-2494_5,Y,NA
E-MEXP-2494_6,Y,NA
E-MEXP-2494_7,Y,NA
E-MEXP-2494_8,Y,NA
E-MEXP-2494_9,Y,NA
E-MEXP-2519_1,Y,NA
E-MEXP-2519_2,Y,NA
E-MEXP-2519_3,Y,NA
E-MEXP-2519_4,Y,NA
E-MEXP-2519_5,Y,NA
E-MEXP-2519_6,Y,NA
E-MEXP-2519_7,Y,NA
E-MEXP-2519_8,Y,NA
E-MEXP-265_1,Y,NA
E-MEXP-265_2,Y,NA
E-MEXP-265_3,Y,NA
E-MEXP-2714_1,Y,NA
E-MEXP-2714_10,Y,NA
E-MEXP-2714_11,Y,NA
E-MEXP-2714_12,Y,NA
E-MEXP-2714_2,Y,NA
E-MEXP-2714_3,Y,NA
E-MEXP-2714_4,Y,NA
E-MEXP-2714_5,Y,NA
E-MEXP-2714_6,Y,NA
E-MEXP-2714_7,Y,NA
E-MEXP-2714_8,Y,NA
E-MEXP-2714_9,Y,NA
E-MEXP-2784_1,Y,NA
E-MEXP-2784_2,Y,NA
E-MEXP-2784_3,Y,NA
E-MEXP-2784_4,Y,NA
E-MEXP-2785_1,Y,NA
E-MEXP-2785_2,Y,NA
E-MEXP-2785_3,Y,NA
E-MEXP-2785_4,Y,NA
E-MEXP-285_1,Y,NA
E-MEXP-285_2,Y,NA
E-MEXP-2880_1,Y,NA
E-MEXP-2880_2,Y,NA
E-MEXP-2880_3,Y,NA
E-MEXP-2880_4,Y,NA
E-MEXP-2880_5,Y,NA
E-MEXP-2880_6,Y,NA
E-MEXP-2880_7,Y,NA
E-MEXP-2880_8,Y,NA
E-MEXP-2927_1,Y,NA
E-MEXP-2927_2,Y,NA
E-MEXP-2927_3,Y,NA
E-MEXP-2927_4,Y,NA
E-MEXP-2927_5,Y,NA
E-MEXP-2927_6,Y,NA
E-MEXP-3186_1,Y,NA
E-MEXP-3186_10,Y,NA
E-MEXP-3186_11,Y,NA
E-MEXP-3186_12,Y,NA
E-MEXP-3186_2,Y,NA
E-MEXP-3186_3,Y,NA
E-MEXP-3186_4,Y,NA
E-MEXP-3186_5,Y,NA
E-MEXP-3186_6,Y,NA
E-MEXP-3186_7,Y,NA
E-MEXP-3186_8,Y,NA
E-MEXP-3186_9,Y,NA
E-MEXP-3266_1,Y,NA
E-MEXP-3266_2,Y,NA
E-MEXP-3266_3,Y,NA
E-MEXP-3266_4,Y,NA
E-MEXP-3266_5,Y,NA
E-MEXP-3266_6,Y,NA
E-MEXP-3267_1,Y,NA
E-MEXP-3267_2,Y,NA
E-MEXP-3267_3,Y,NA
E-MEXP-3267_4,Y,NA
E-MEXP-3267_5,Y,NA
E-MEXP-3267_6,Y,NA
E-MEXP-3267_7,Y,NA
E-MEXP-3267_8,Y,NA
E-MEXP-3397_1,Y,NA
E-MEXP-3397_10,Y,NA
E-MEXP-3397_11,Y,NA
E-MEXP-3397_12,Y,NA
E-MEXP-3397_2,Y,NA
E-MEXP-3397_3,Y,NA
E-MEXP-3397_4,Y,NA
E-MEXP-3397_5,Y,NA
E-MEXP-3397_6,Y,NA
E-MEXP-3397_7,Y,NA
E-MEXP-3397_8,Y,NA
E-MEXP-3397_9,Y,NA
E-MEXP-3404_1,Y,NA
E-MEXP-3404_2,Y,NA
E-MEXP-3404_3,Y,NA
E-MEXP-3404_4,Y,NA
E-MEXP-342_1,Y,NA
E-MEXP-342_2,Y,NA
E-MEXP-342_3,Y,NA
E-MEXP-344_1,N,Corrupt/Missing CEL
E-MEXP-344_10,N,Corrupt/Missing CEL
E-MEXP-344_2,N,Corrupt/Missing CEL
E-MEXP-344_3,N,Corrupt/Missing CEL
E-MEXP-344_4,N,Corrupt/Missing CEL
E-MEXP-344_5,N,Corrupt/Missing CEL
E-MEXP-344_6,N,Corrupt/Missing CEL
E-MEXP-344_7,N,Corrupt/Missing CEL
E-MEXP-344_8,N,Corrupt/Missing CEL
E-MEXP-344_9,N,Corrupt/Missing CEL
E-MEXP-3486_1,N,Corrupt/Missing CEL
E-MEXP-3486_2,N,Corrupt/Missing CEL
E-MEXP-3486_3,N,Corrupt/Missing CEL
E-MEXP-3486_4,N,Corrupt/Missing CEL
E-MEXP-3486_5,N,Corrupt/Missing CEL
E-MEXP-3486_6,N,Corrupt/Missing CEL
E-MEXP-3486_7,N,Corrupt/Missing CEL
E-MEXP-3486_8,N,Corrupt/Missing CEL
E-MEXP-3486_9,N,Corrupt/Missing CEL
E-MEXP-3574_1,Y,NA
E-MEXP-3574_10,Y,NA
E-MEXP-3574_11,Y,NA
E-MEXP-3574_12,Y,NA
E-MEXP-3574_2,N,Manual Rejection
E-MEXP-3574_3,Y,NA
E-MEXP-3574_4,Y,NA
E-MEXP-3574_5,Y,NA
E-MEXP-3574_6,N,Automatic QC Rejection
E-MEXP-3574_7,Y,NA
E-MEXP-3574_8,Y,NA
E-MEXP-3574_9,Y,NA
E-MEXP-3685_1,Y,Manual Acceptance
E-MEXP-3685_2,Y,NA
E-MEXP-3685_3,Y,Manual Acceptance
E-MEXP-3685_4,Y,NA
E-MEXP-3685_5,Y,NA
E-MEXP-3685_6,Y,NA
E-MEXP-3714_1,Y,NA
E-MEXP-3714_10,Y,NA
E-MEXP-3714_11,Y,NA
E-MEXP-3714_12,Y,NA
E-MEXP-3714_2,Y,NA
E-MEXP-3714_3,Y,NA
E-MEXP-3714_4,Y,NA
E-MEXP-3714_5,Y,NA
E-MEXP-3714_6,Y,NA
E-MEXP-3714_7,Y,NA
E-MEXP-3714_8,Y,NA
E-MEXP-3714_9,Y,NA
E-MEXP-3827_1,Y,NA
E-MEXP-3827_10,Y,NA
E-MEXP-3827_11,Y,NA
E-MEXP-3827_12,Y,NA
E-MEXP-3827_2,Y,NA
E-MEXP-3827_3,Y,NA
E-MEXP-3827_4,Y,NA
E-MEXP-3827_5,Y,NA
E-MEXP-3827_6,Y,NA
E-MEXP-3827_7,Y,NA
E-MEXP-3827_8,Y,NA
E-MEXP-3827_9,Y,NA
E-MEXP-3994_1,Y,NA
E-MEXP-3994_2,Y,NA
E-MEXP-3994_3,Y,NA
E-MEXP-3994_4,Y,NA
E-MEXP-3994_5,Y,NA
E-MEXP-3994_6,Y,NA
E-MEXP-424_1,Y,NA
E-MEXP-424_2,Y,NA
E-MEXP-424_3,Y,NA
E-MEXP-424_4,Y,NA
E-MEXP-424_5,Y,NA
E-MEXP-424_6,Y,NA
E-MEXP-443_1,Y,NA
E-MEXP-443_2,Y,NA
E-MEXP-443_3,Y,NA
E-MEXP-443_4,Y,NA
E-MEXP-443_5,Y,NA
E-MEXP-443_6,Y,NA
E-MEXP-444_1,Y,NA
E-MEXP-444_10,Y,NA
E-MEXP-444_11,Y,NA
E-MEXP-444_12,Y,NA
E-MEXP-444_2,Y,NA
E-MEXP-444_3,Y,NA
E-MEXP-444_4,Y,NA
E-MEXP-444_5,Y,NA
E-MEXP-444_6,Y,NA
E-MEXP-444_7,Y,NA
E-MEXP-444_8,Y,NA
E-MEXP-444_9,Y,NA
E-MEXP-475_1,Y,NA
E-MEXP-475_10,Y,NA
E-MEXP-475_11,Y,NA
E-MEXP-475_12,Y,NA
E-MEXP-475_13,Y,NA
E-MEXP-475_14,Y,NA
E-MEXP-475_15,Y,NA
E-MEXP-475_16,Y,NA
E-MEXP-475_17,Y,NA
E-MEXP-475_18,Y,NA
E-MEXP-475_19,N,Manual Rejection
E-MEXP-475_2,Y,NA
E-MEXP-475_20,Y,NA
E-MEXP-475_21,Y,NA
E-MEXP-475_22,Y,NA
E-MEXP-475_23,Y,NA
E-MEXP-475_3,Y,NA
E-MEXP-475_4,Y,NA
E-MEXP-475_5,Y,NA
E-MEXP-475_6,Y,NA
E-MEXP-475_7,Y,NA
E-MEXP-475_8,Y,NA
E-MEXP-475_9,Y,NA
E-MEXP-550_1,Y,NA
E-MEXP-550_10,Y,NA
E-MEXP-550_11,Y,NA
E-MEXP-550_12,Y,NA
E-MEXP-550_13,Y,NA
E-MEXP-550_14,Y,NA
E-MEXP-550_15,Y,NA
E-MEXP-550_16,Y,NA
E-MEXP-550_17,Y,NA
E-MEXP-550_18,Y,NA
E-MEXP-550_19,Y,NA
E-MEXP-550_2,Y,NA
E-MEXP-550_20,Y,NA
E-MEXP-550_3,Y,NA
E-MEXP-550_4,N,Automatic QC Rejection
E-MEXP-550_5,Y,NA
E-MEXP-550_6,Y,NA
E-MEXP-550_7,Y,NA
E-MEXP-550_8,Y,NA
E-MEXP-550_9,Y,NA
E-MEXP-557_1,Y,NA
E-MEXP-557_10,Y,NA
E-MEXP-557_11,Y,NA
E-MEXP-557_12,Y,NA
E-MEXP-557_13,Y,NA
E-MEXP-557_14,Y,NA
E-MEXP-557_15,Y,NA
E-MEXP-557_16,Y,NA
E-MEXP-557_2,Y,NA
E-MEXP-557_3,Y,NA
E-MEXP-557_4,Y,NA
E-MEXP-557_5,Y,NA
E-MEXP-557_6,Y,NA
E-MEXP-557_7,Y,NA
E-MEXP-557_8,Y,NA
E-MEXP-557_9,Y,NA
E-MEXP-637_1,Y,NA
E-MEXP-637_10,Y,NA
E-MEXP-637_11,Y,NA
E-MEXP-637_12,N,Automatic QC Rejection
E-MEXP-637_2,Y,NA
E-MEXP-637_3,Y,NA
E-MEXP-637_4,Y,NA
E-MEXP-637_5,Y,NA
E-MEXP-637_6,Y,NA
E-MEXP-637_7,Y,NA
E-MEXP-637_8,Y,NA
E-MEXP-637_9,Y,NA
E-MEXP-67_1,Y,NA
E-MEXP-67_2,Y,NA
E-MEXP-67_3,Y,NA
E-MEXP-711_1,Y,NA
E-MEXP-711_10,Y,NA
E-MEXP-711_11,Y,NA
E-MEXP-711_12,Y,NA
E-MEXP-711_13,Y,NA
E-MEXP-711_14,Y,NA
E-MEXP-711_15,Y,NA
E-MEXP-711_16,Y,NA
E-MEXP-711_2,Y,NA
E-MEXP-711_3,Y,NA
E-MEXP-711_4,Y,NA
E-MEXP-711_5,Y,NA
E-MEXP-711_6,Y,NA
E-MEXP-711_7,Y,NA
E-MEXP-711_8,Y,NA
E-MEXP-711_9,Y,NA
E-MEXP-715_1,Y,NA
E-MEXP-715_10,Y,NA
E-MEXP-715_11,Y,NA
E-MEXP-715_12,Y,NA
E-MEXP-715_13,Y,NA
E-MEXP-715_14,Y,NA
E-MEXP-715_15,Y,NA
E-MEXP-715_16,Y,NA
E-MEXP-715_2,Y,NA
E-MEXP-715_3,Y,NA
E-MEXP-715_4,Y,NA
E-MEXP-715_5,Y,NA
E-MEXP-715_6,Y,NA
E-MEXP-715_7,Y,NA
E-MEXP-715_8,Y,NA
E-MEXP-715_9,Y,NA
E-MEXP-791_13,Y,NA
E-MEXP-791_14,Y,NA
E-MEXP-791_15,Y,NA
E-MEXP-791_16,Y,NA
E-MEXP-791_17,Y,NA
E-MEXP-791_18,Y,NA
E-MEXP-791_19,Y,NA
E-MEXP-791_20,N,Manual Rejection
E-MEXP-791_21,Y,NA
E-MEXP-791_22,Y,NA
E-MEXP-791_23,Y,NA
E-MEXP-791_24,Y,NA
E-MTAB-1009_1,N,Automatic QC Rejection
E-MTAB-1009_10,Y,NA
E-MTAB-1009_11,Y,NA
E-MTAB-1009_12,Y,NA
E-MTAB-1009_2,N,Automatic QC Rejection
E-MTAB-1009_3,N,Automatic QC Rejection
E-MTAB-1009_4,N,Automatic QC Rejection
E-MTAB-1009_5,N,Automatic QC Rejection
E-MTAB-1009_6,N,Automatic QC Rejection
E-MTAB-1009_7,Y,NA
E-MTAB-1009_8,Y,NA
E-MTAB-1009_9,N,Automatic QC Rejection
E-MTAB-1264_1,Y,NA
E-MTAB-1264_10,Y,NA
E-MTAB-1264_2,Y,NA
E-MTAB-1264_3,Y,NA
E-MTAB-1264_4,Y,NA
E-MTAB-1264_5,Y,NA
E-MTAB-1264_6,Y,NA
E-MTAB-1264_7,Y,NA
E-MTAB-1264_8,Y,NA
E-MTAB-1264_9,Y,NA
E-MTAB-1362_1,Y,NA
E-MTAB-1362_2,Y,NA
E-MTAB-1362_3,Y,NA
E-MTAB-1362_4,Y,NA
E-MTAB-2553_1,Y,NA
E-MTAB-2553_10,Y,NA
E-MTAB-2553_11,Y,NA
E-MTAB-2553_12,Y,NA
E-MTAB-2553_2,Y,NA
E-MTAB-2553_3,Y,NA
E-MTAB-2553_4,Y,NA
E-MTAB-2553_5,Y,NA
E-MTAB-2553_6,Y,NA
E-MTAB-2553_7,Y,NA
E-MTAB-2553_8,Y,NA
E-MTAB-2553_9,Y,NA
E-MTAB-3416_1,Y,NA
E-MTAB-3416_2,Y,NA
E-MTAB-3416_3,Y,NA
E-MTAB-3416_4,Y,NA
E-MTAB-3416_5,Y,NA
E-MTAB-3416_6,Y,NA
E-MTAB-3416_7,N,Manual Rejection
E-MTAB-3416_8,N,Manual Rejection
E-MTAB-3416_9,Y,NA
E-TABM-1009_1,Y,NA
E-TABM-1009_10,Y,NA
E-TABM-1009_11,Y,NA
E-TABM-1009_12,Y,NA
E-TABM-1009_2,Y,NA
E-TABM-1009_3,Y,NA
E-TABM-1009_4,Y,NA
E-TABM-1009_5,Y,NA
E-TABM-1009_6,Y,NA
E-TABM-1009_7,Y,NA
E-TABM-1009_8,Y,NA
E-TABM-1009_9,Y,NA
E-TABM-17_202,Y,NA
E-TABM-17_203,Y,NA
E-TABM-17_204,Y,NA
E-TABM-17_205,Y,NA
E-TABM-17_206,Y,NA
E-TABM-17_207,Y,NA
E-TABM-63_10,Y,NA
E-TABM-63_11,Y,NA
E-TABM-63_12,Y,NA
E-TABM-63_13,Y,NA
E-TABM-63_14,Y,NA
E-TABM-63_19,Y,NA
E-TABM-63_20,Y,NA
E-TABM-63_9,Y,NA
GSE102754_GSM2746111,Y,NA
GSE102754_GSM2746112,Y,NA
GSE102754_GSM2746113,Y,NA
GSE102754_GSM2746114,Y,Manual Acceptance
GSE102754_GSM2746115,Y,NA
GSE102754_GSM2746116,Y,Manual Acceptance
GSE102754_GSM2746117,Y,Manual Acceptance
GSE102754_GSM2746118,Y,NA
