FileId,Accepted,QCNotes
E-TABM-18_47,Y,NA
E-TABM-18_48,Y,NA
E-TABM-18_49,Y,NA
E-TABM-18_5,Y,NA
E-TABM-18_50,Y,NA
E-TABM-18_51,Y,NA
E-TABM-18_52,Y,NA
E-TABM-18_53,Y,NA
E-TABM-18_54,Y,NA
E-TABM-18_55,Y,NA
E-TABM-18_6,Y,NA
E-TABM-18_7,Y,NA
E-TABM-18_8,Y,NA
E-TABM-18_9,Y,NA
GSE105058_GSM2817070,Y,NA
GSE105058_GSM2817071,Y,NA
GSE105058_GSM2817072,Y,NA
GSE105058_GSM2817073,N,Automatic QC Rejection
GSE105058_GSM2817074,Y,NA
GSE105058_GSM2817075,Y,NA
GSE106635_GSM2844128,Y,Manual Acceptance
GSE106635_GSM2844129,Y,Manual Acceptance
GSE106635_GSM2844130,Y,Manual Acceptance
GSE106635_GSM2844131,Y,Manual Acceptance
GSE106635_GSM2844132,Y,Manual Acceptance
GSE106635_GSM2844133,Y,Manual Acceptance
GSE106635_GSM2844134,N,Automatic QC Rejection
GSE106635_GSM2844135,Y,Manual Acceptance
GSE10732_GSM271040,Y,NA
GSE10732_GSM271053,Y,NA
GSE10732_GSM271054,Y,NA
GSE10732_GSM271055,Y,NA
GSE10732_GSM271056,Y,NA
GSE10732_GSM271057,Y,NA
GSE10732_GSM271058,Y,NA
GSE10732_GSM271059,Y,NA
GSE10732_GSM271060,Y,NA
GSE10732_GSM271065,Y,NA
GSE10732_GSM271066,N,Manual Rejection
GSE10732_GSM271071,Y,NA
GSE10732_GSM271072,N,Manual Rejection
GSE10732_GSM271073,Y,NA
GSE10732_GSM271074,Y,NA
GSE10732_GSM271079,Y,NA
GSE10732_GSM271080,Y,NA
GSE10732_GSM271082,Y,NA
GSE10749_GSM271040,N,Duplicate Sample
GSE10749_GSM271053,N,Duplicate Sample
GSE10749_GSM271054,N,Duplicate Sample
GSE10749_GSM271055,N,Duplicate Sample
GSE10749_GSM271056,N,Duplicate Sample
GSE10749_GSM271057,N,Duplicate Sample
GSE10749_GSM271058,N,Duplicate Sample
GSE10749_GSM271059,N,Duplicate Sample
GSE10749_GSM271060,N,Duplicate Sample
GSE10749_GSM271065,N,Duplicate Sample
GSE10749_GSM271066,N,Duplicate Sample
GSE10749_GSM271071,N,Duplicate Sample
GSE10749_GSM271072,N,Duplicate Sample
GSE10749_GSM271073,N,Duplicate Sample
GSE10749_GSM271074,N,Duplicate Sample
GSE10749_GSM271079,N,Duplicate Sample
GSE10749_GSM271080,N,Duplicate Sample
GSE10749_GSM271082,N,Duplicate Sample
GSE10928_GSM277233,Y,NA
GSE10928_GSM277234,Y,NA
GSE10928_GSM277235,Y,NA
GSE11250_GSM284051,Y,NA
GSE11250_GSM284052,Y,NA
GSE11250_GSM284053,Y,NA
GSE11250_GSM284054,Y,NA
GSE11505_GSM289637,Y,NA
GSE11505_GSM289638,Y,NA
GSE11505_GSM289639,Y,NA
GSE11505_GSM289640,Y,NA
GSE11505_GSM289641,Y,NA
GSE11505_GSM289642,Y,NA
GSE12715_GSM318830,Y,NA
GSE12715_GSM318831,Y,NA
GSE12715_GSM318832,Y,NA
GSE12715_GSM318834,Y,NA
GSE12715_GSM318836,Y,NA
GSE12715_GSM318838,Y,NA
GSE12715_GSM318841,Y,NA
GSE12715_GSM318842,Y,NA
GSE12715_GSM318843,Y,NA
GSE12715_GSM318844,Y,NA
GSE12715_GSM318845,Y,NA
GSE12715_GSM318846,Y,NA
GSE12964_GSM325126,Y,NA
GSE12964_GSM325127,Y,NA
GSE12964_GSM325128,Y,NA
GSE12964_GSM325129,Y,NA
GSE12964_GSM325130,Y,NA
GSE12964_GSM325131,Y,NA
GSE13881_GSM349681,Y,NA
GSE13881_GSM349682,Y,NA
GSE13881_GSM349683,Y,NA
GSE13881_GSM349684,Y,NA
GSE13881_GSM349685,Y,NA
GSE13881_GSM349686,Y,NA
GSE13913_GSM350482,Y,NA
GSE13913_GSM350486,Y,NA
GSE13913_GSM350489,Y,NA
GSE13913_GSM350491,Y,NA
GSE14496_GSM362024,Y,NA
GSE14496_GSM362025,Y,NA
GSE14496_GSM362026,Y,NA
GSE14496_GSM362027,Y,NA
GSE14496_GSM362028,Y,NA
GSE14496_GSM362029,Y,NA
